"GridSeen","GridDone","Generation","PartID","PrevPartID","TrialNb","DateTime","ChainNb","TetrominoDone","BinTetroDone","TopBottomDone","RightLeftDone","TetrominoSeen","BinTetroSeen","TopBottomSeen","RightLeftSeen","Score","Symmetry","SymmetryBin","TrialName"
1263,682,4,"F_04","F_03",5,"Wed Jul 18 13:46:35 2018",6,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,19
1263,1010,4,"F_04","F_03",4,"Wed Jul 18 13:46:28 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,5
1263,1010,4,"F_04","F_03",9,"Wed Jul 18 13:47:04 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,3
1588,853,4,"F_04","F_03",1,"Wed Jul 18 13:46:08 2018",6,"L shape",1,"Und","Right","L shape",1,"Und","Und",1,"None",0,18
1663,2,4,"F_04","F_03",8,"Wed Jul 18 13:46:57 2018",6,"L shape",1,"Top","Und","T shape",1,"Und","Und",1,"None",0,1
1746,479,4,"F_04","F_03",7,"Wed Jul 18 13:46:49 2018",6,"Square",1,"Top","Und","L shape",1,"Und","Right",1,"None",0,4
1793,26,4,"F_04","F_03",14,"Wed Jul 18 13:47:38 2018",6,"Square",1,"Top","Left","Square",1,"Bottom","Und",1,"Horiz",1,17
1793,1263,4,"F_04","F_03",3,"Wed Jul 18 13:46:21 2018",6,"Line",1,"Und","Right","Square",1,"Bottom","Und",1,"None",0,15
2,1209,5,"F_05","F_04",16,"Wed Jul 18 14:35:32 2018",6,"T shape",1,"Und","Right","L shape",1,"Top","Und",1,"None",0,1
26,841,5,"F_05","F_04",5,"Wed Jul 18 14:34:22 2018",6,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,17
266,682,5,"F_05","F_04",11,"Wed Jul 18 14:34:59 2018",6,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,12
266,1010,5,"F_05","F_04",6,"Wed Jul 18 14:34:29 2018",6,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,8
266,682,5,"F_05","F_04",18,"Wed Jul 18 14:35:45 2018",6,"Line",1,"Und","Left","Line",1,"Und","Left",1,"None",0,2
479,172,5,"F_05","F_04",12,"Wed Jul 18 14:35:06 2018",6,"None",0,"Top","Und","Square",1,"Top","Und",1,"None",0,4
682,1010,5,"F_05","F_04",17,"Wed Jul 18 14:35:38 2018",6,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,20
682,1263,5,"F_05","F_04",7,"Wed Jul 18 14:34:35 2018",6,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,7
682,1010,5,"F_05","F_04",10,"Wed Jul 18 14:34:53 2018",6,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,9
682,1010,5,"F_05","F_04",19,"Wed Jul 18 14:35:52 2018",6,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,19
682,1010,5,"F_05","F_04",14,"Wed Jul 18 14:35:18 2018",6,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,10
682,1010,5,"F_05","F_04",4,"Wed Jul 18 14:34:15 2018",6,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,13
853,682,5,"F_05","F_04",9,"Wed Jul 18 14:34:47 2018",6,"Line",1,"Und","Left","L shape",1,"Und","Right",1,"Vert",1,18
853,682,5,"F_05","F_04",15,"Wed Jul 18 14:35:25 2018",6,"Line",1,"Und","Left","L shape",1,"Und","Right",1,"Vert",1,11
1010,1263,5,"F_05","F_04",20,"Wed Jul 18 14:35:58 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,16
1010,1263,5,"F_05","F_04",8,"Wed Jul 18 14:34:41 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,3
1010,1263,5,"F_05","F_04",13,"Wed Jul 18 14:35:12 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,5
1263,1010,5,"F_05","F_04",1,"Wed Jul 18 14:33:56 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,14
1263,266,5,"F_05","F_04",3,"Wed Jul 18 14:34:09 2018",6,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,15
1263,682,5,"F_05","F_04",2,"Wed Jul 18 14:34:03 2018",6,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,6
172,479,6,"F_06","F_05",7,"Wed Jul 18 15:47:26 2018",6,"Square",1,"Top","Und","None",0,"Top","Und",1,"None",0,4
266,459,6,"F_06","F_05",8,"Wed Jul 18 15:47:34 2018",6,"L shape",1,"Top","Und","Line",1,"Und","Left",1,"None",0,15
682,1039,6,"F_06","F_05",15,"Wed Jul 18 15:48:31 2018",6,"None",0,"Und","Right","Line",1,"Und","Left",1,"Vert",1,11
682,636,6,"F_06","F_05",3,"Wed Jul 18 15:46:54 2018",6,"None",0,"Und","Left","Line",1,"Und","Left",0,"None",0,18
682,841,6,"F_06","F_05",9,"Wed Jul 18 15:47:40 2018",6,"Square",1,"Top","Right","Line",1,"Und","Left",1,"Vert",1,12
682,841,6,"F_06","F_05",5,"Wed Jul 18 15:47:11 2018",6,"Square",1,"Top","Right","Line",1,"Und","Left",1,"Vert",1,6
682,852,6,"F_06","F_05",10,"Wed Jul 18 15:47:49 2018",6,"None",0,"Und","Right","Line",1,"Und","Left",1,"Vert",1,2
841,767,6,"F_06","F_05",14,"Wed Jul 18 15:48:23 2018",6,"None",0,"Und","Left","Square",1,"Top","Right",1,"Vert",1,17
1010,542,6,"F_06","F_05",4,"Wed Jul 18 15:47:03 2018",6,"None",0,"Und","Und","Line",1,"Und","Right",1,"None",0,10
1010,1263,6,"F_06","F_05",20,"Wed Jul 18 15:49:13 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,14
1010,1209,6,"F_06","F_05",6,"Wed Jul 18 15:47:19 2018",6,"T shape",1,"Und","Right","Line",1,"Und","Right",0,"None",0,19
1010,312,6,"F_06","F_05",16,"Wed Jul 18 15:48:40 2018",6,"None",0,"Und","Left","Line",1,"Und","Right",1,"Vert",1,20
1010,636,6,"F_06","F_05",11,"Wed Jul 18 15:47:57 2018",6,"None",0,"Und","Left","Line",1,"Und","Right",1,"Vert",1,9
1010,312,6,"F_06","F_05",18,"Wed Jul 18 15:48:58 2018",6,"None",0,"Und","Left","Line",1,"Und","Right",1,"Vert",1,13
1010,636,6,"F_06","F_05",13,"Wed Jul 18 15:48:13 2018",6,"None",0,"Und","Left","Line",1,"Und","Right",1,"Vert",1,8
1209,973,6,"F_06","F_05",12,"Wed Jul 18 15:48:06 2018",6,"None",0,"Und","Und","T shape",1,"Und","Right",1,"None",0,1
1263,719,6,"F_06","F_05",17,"Wed Jul 18 15:48:50 2018",6,"None",0,"Und","Und","Line",1,"Und","Right",1,"None",0,16
1263,1010,6,"F_06","F_05",2,"Wed Jul 18 15:46:45 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,3
1263,841,6,"F_06","F_05",1,"Wed Jul 18 15:46:38 2018",6,"Square",1,"Top","Right","Line",1,"Und","Right",0,"None",0,5
1263,719,6,"F_06","F_05",19,"Wed Jul 18 15:49:06 2018",6,"None",0,"Und","Und","Line",1,"Und","Right",1,"None",0,7
312,841,7,"F_07","F_06",8,"Fri Jul 20 10:45:49 2018",6,"Square",1,"Top","Right","None",0,"Und","Left",1,"Vert",1,20
312,1010,7,"F_07","F_06",2,"Fri Jul 20 10:45:09 2018",6,"Line",1,"Und","Right","None",0,"Und","Left",1,"Vert",1,13
459,1506,7,"F_07","F_06",10,"Fri Jul 20 10:46:01 2018",6,"Square",1,"Und","Und","L shape",1,"Top","Und",1,"None",0,15
479,1793,7,"F_07","F_06",17,"Fri Jul 20 10:46:49 2018",6,"Square",1,"Bottom","Und","Square",1,"Top","Und",1,"Horiz",1,4
542,1624,7,"F_07","F_06",20,"Fri Jul 20 10:47:09 2018",6,"Square",1,"Und","Right","None",0,"Und","Und",1,"None",0,10
636,1010,7,"F_07","F_06",5,"Fri Jul 20 10:45:29 2018",6,"Line",1,"Und","Right","None",0,"Und","Left",1,"Vert",1,9
636,1811,7,"F_07","F_06",11,"Fri Jul 20 10:46:08 2018",6,"Square",1,"Bottom","Right","None",0,"Und","Left",1,"Vert",1,8
636,841,7,"F_07","F_06",15,"Fri Jul 20 10:46:35 2018",6,"Square",1,"Top","Right","None",0,"Und","Left",1,"Vert",1,18
719,1263,7,"F_07","F_06",3,"Fri Jul 20 10:45:15 2018",6,"Line",1,"Und","Right","None",0,"Und","Und",1,"None",0,7
719,1263,7,"F_07","F_06",4,"Fri Jul 20 10:45:22 2018",6,"Line",1,"Und","Right","None",0,"Und","Und",1,"None",0,16
767,1010,7,"F_07","F_06",6,"Fri Jul 20 10:45:36 2018",6,"Line",1,"Und","Right","None",0,"Und","Left",1,"Vert",1,17
841,1811,7,"F_07","F_06",14,"Fri Jul 20 10:46:28 2018",6,"Square",1,"Bottom","Right","Square",1,"Top","Right",1,"Horiz",1,6
841,679,7,"F_07","F_06",1,"Fri Jul 20 10:45:02 2018",6,"L shape",1,"Und","Und","Square",1,"Top","Right",1,"None",0,5
841,788,7,"F_07","F_06",7,"Fri Jul 20 10:45:42 2018",6,"None",0,"Und","Und","Square",1,"Top","Right",1,"None",0,12
852,1343,7,"F_07","F_06",16,"Fri Jul 20 10:46:42 2018",6,"Square",1,"Und","Left","None",0,"Und","Right",1,"Vert",1,2
973,667,7,"F_07","F_06",13,"Fri Jul 20 10:46:22 2018",6,"None",0,"Und","Und","None",0,"Und","Und",0,"None",0,1
1010,1343,7,"F_07","F_06",12,"Fri Jul 20 10:46:14 2018",6,"Square",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,3
1039,602,7,"F_07","F_06",19,"Fri Jul 20 10:47:01 2018",6,"S shape",1,"Und","Left","None",0,"Und","Right",1,"Vert",1,11
1209,1753,7,"F_07","F_06",18,"Fri Jul 20 10:46:55 2018",6,"T shape",1,"Bottom","Und","T shape",1,"Und","Right",1,"None",0,19
1263,943,7,"F_07","F_06",9,"Fri Jul 20 10:45:55 2018",6,"S shape",1,"Und","Und","Line",1,"Und","Right",1,"None",0,14
602,841,8,"F_08","F_07",17,"Fri Jul 20 11:47:17 2018",6,"Square",1,"Top","Right","S shape",1,"Und","Left",1,"Vert",1,11
667,994,8,"F_08","F_07",4,"Fri Jul 20 11:45:47 2018",6,"None",0,"Und","Und","None",0,"Und","Und",1,"None",0,1
679,841,8,"F_08","F_07",3,"Fri Jul 20 11:45:40 2018",6,"Square",1,"Top","Right","L shape",1,"Und","Und",1,"None",0,5
788,841,8,"F_08","F_07",18,"Fri Jul 20 11:47:24 2018",6,"Square",1,"Top","Right","None",0,"Und","Und",1,"None",0,12
841,26,8,"F_08","F_07",7,"Fri Jul 20 11:46:08 2018",6,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,20
841,26,8,"F_08","F_07",19,"Fri Jul 20 11:47:30 2018",6,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,18
943,29,8,"F_08","F_07",20,"Fri Jul 20 11:47:36 2018",6,"L shape",1,"Und","Left","S shape",1,"Und","Und",1,"None",0,14
1010,682,8,"F_08","F_07",15,"Fri Jul 20 11:47:04 2018",6,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,13
1010,682,8,"F_08","F_07",2,"Fri Jul 20 11:45:32 2018",6,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,17
1010,682,8,"F_08","F_07",1,"Fri Jul 20 11:45:26 2018",6,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,9
1263,1010,8,"F_08","F_07",16,"Fri Jul 20 11:47:11 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,7
1263,1010,8,"F_08","F_07",9,"Fri Jul 20 11:46:21 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,16
1343,1,8,"F_08","F_07",14,"Fri Jul 20 11:46:57 2018",6,"Line",1,"Top","Und","Square",1,"Und","Left",1,"None",0,2
1343,841,8,"F_08","F_07",13,"Fri Jul 20 11:46:49 2018",6,"Square",1,"Top","Right","Square",1,"Und","Left",1,"Vert",1,3
1506,531,8,"F_08","F_07",11,"Fri Jul 20 11:46:34 2018",6,"None",0,"Und","Und","Square",1,"Und","Und",1,"None",0,15
1624,266,8,"F_08","F_07",12,"Fri Jul 20 11:46:43 2018",6,"Line",1,"Und","Left","Square",1,"Und","Right",1,"Vert",1,10
1753,1263,8,"F_08","F_07",6,"Fri Jul 20 11:46:01 2018",6,"Line",1,"Und","Right","T shape",1,"Bottom","Und",1,"None",0,19
1793,479,8,"F_08","F_07",8,"Fri Jul 20 11:46:14 2018",6,"Square",1,"Top","Und","Square",1,"Bottom","Und",1,"Horiz",1,4
1811,841,8,"F_08","F_07",10,"Fri Jul 20 11:46:27 2018",6,"Square",1,"Top","Right","Square",1,"Bottom","Right",1,"Horiz",1,6
1811,1327,8,"F_08","F_07",5,"Fri Jul 20 11:45:54 2018",6,"L shape",1,"Und","Und","Square",1,"Bottom","Right",1,"None",0,8
1,1326,9,"F_09","F_08",3,"Fri Jul 20 12:22:45 2018",6,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,2
26,841,9,"F_09","F_08",1,"Fri Jul 20 12:22:32 2018",6,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,20
26,841,9,"F_09","F_08",10,"Fri Jul 20 12:23:33 2018",6,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,18
29,853,9,"F_09","F_08",15,"Fri Jul 20 12:24:06 2018",6,"L shape",1,"Und","Right","L shape",1,"Und","Left",1,"Vert",1,14
266,1263,9,"F_09","F_08",17,"Fri Jul 20 12:24:19 2018",6,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,10
479,1263,9,"F_09","F_08",8,"Fri Jul 20 12:23:20 2018",6,"Line",1,"Und","Right","Square",1,"Top","Und",1,"None",0,4
531,1,9,"F_09","F_08",4,"Fri Jul 20 12:22:53 2018",6,"Line",1,"Top","Und","None",0,"Und","Und",0,"None",0,15
682,1010,9,"F_09","F_08",7,"Fri Jul 20 12:23:13 2018",6,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,13
682,1010,9,"F_09","F_08",18,"Fri Jul 20 12:24:26 2018",6,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,17
682,1263,9,"F_09","F_08",19,"Fri Jul 20 12:24:35 2018",6,"Line",1,"Und","Right","Line",1,"Und","Left",1,"Vert",1,9
841,29,9,"F_09","F_08",11,"Fri Jul 20 12:23:40 2018",6,"L shape",1,"Und","Left","Square",1,"Top","Right",1,"Vert",1,6
841,26,9,"F_09","F_08",12,"Fri Jul 20 12:23:47 2018",6,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,3
841,26,9,"F_09","F_08",14,"Fri Jul 20 12:23:59 2018",6,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,11
841,1,9,"F_09","F_08",6,"Fri Jul 20 12:23:07 2018",6,"Line",1,"Top","Und","Square",1,"Top","Right",0,"None",0,5
841,1811,9,"F_09","F_08",13,"Fri Jul 20 12:23:53 2018",6,"Square",1,"Bottom","Right","Square",1,"Top","Right",1,"Horiz",1,12
994,1263,9,"F_09","F_08",2,"Fri Jul 20 12:22:39 2018",6,"Line",1,"Und","Right","None",0,"Und","Und",1,"None",0,1
1010,1263,9,"F_09","F_08",5,"Fri Jul 20 12:22:59 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,16
1010,1263,9,"F_09","F_08",20,"Fri Jul 20 12:24:41 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,7
1263,2,9,"F_09","F_08",9,"Fri Jul 20 12:23:27 2018",6,"L shape",1,"Top","Und","Line",1,"Und","Right",1,"None",0,19
1327,1263,9,"F_09","F_08",16,"Fri Jul 20 12:24:13 2018",6,"Line",1,"Und","Right","L shape",1,"Und","Und",1,"None",0,8
1,1438,10,"F_10","F_09",6,"Fri Jul 20 12:59:48 2018",6,"S shape",1,"Und","Left","Line",1,"Top","Und",1,"None",0,15
1,1326,10,"F_10","F_09",5,"Fri Jul 20 12:59:40 2018",6,"Line",1,"Top","Und","Line",1,"Top","Und",1,"None",0,5
2,1263,10,"F_10","F_09",10,"Fri Jul 20 13:00:16 2018",6,"Line",1,"Und","Right","L shape",1,"Top","Und",1,"None",0,19
26,841,10,"F_10","F_09",16,"Fri Jul 20 13:00:54 2018",6,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,11
26,841,10,"F_10","F_09",11,"Fri Jul 20 13:00:22 2018",6,"Square",1,"Top","Right","Square",1,"Top","Left",1,"Vert",1,3
29,831,10,"F_10","F_09",4,"Fri Jul 20 12:59:34 2018",6,"S shape",1,"Top","Und","L shape",1,"Und","Left",1,"None",0,6
841,26,10,"F_10","F_09",7,"Fri Jul 20 12:59:54 2018",6,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,18
841,26,10,"F_10","F_09",18,"Fri Jul 20 13:01:06 2018",6,"Square",1,"Top","Left","Square",1,"Top","Right",1,"Vert",1,20
853,26,10,"F_10","F_09",17,"Fri Jul 20 13:01:00 2018",6,"Square",1,"Top","Left","L shape",1,"Und","Right",1,"Vert",1,14
1010,682,10,"F_10","F_09",19,"Fri Jul 20 13:01:12 2018",6,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,17
1010,266,10,"F_10","F_09",15,"Fri Jul 20 13:00:48 2018",6,"Line",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,13
1263,2,10,"F_10","F_09",3,"Fri Jul 20 12:59:27 2018",6,"L shape",1,"Top","Und","Line",1,"Und","Right",1,"None",0,1
1263,4,10,"F_10","F_09",14,"Fri Jul 20 13:00:41 2018",6,"L shape",1,"Top","Und","Line",1,"Und","Right",1,"None",0,8
1263,1010,10,"F_10","F_09",1,"Fri Jul 20 12:59:14 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,4
1263,2,10,"F_10","F_09",8,"Fri Jul 20 13:00:01 2018",6,"L shape",1,"Top","Und","Line",1,"Und","Right",1,"None",0,7
1263,1010,10,"F_10","F_09",12,"Fri Jul 20 13:00:28 2018",6,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,10
1263,2,10,"F_10","F_09",2,"Fri Jul 20 12:59:21 2018",6,"L shape",1,"Top","Und","Line",1,"Und","Right",1,"None",0,16
1263,1001,10,"F_10","F_09",13,"Fri Jul 20 13:00:35 2018",6,"L shape",1,"Und","Und","Line",1,"Und","Right",1,"None",0,9
1326,1811,10,"F_10","F_09",9,"Fri Jul 20 13:00:09 2018",6,"Square",1,"Bottom","Right","Line",1,"Top","Und",1,"Horiz",1,2
1811,1509,10,"F_10","F_09",20,"Fri Jul 20 13:01:19 2018",6,"L shape",1,"Und","Und","Square",1,"Bottom","Right",1,"None",0,12
61,1811,1,"G_01","G_seed",1,"Wed Jul 18 15:09:21 2018",7,"Square",1,"Bottom","Right","None",0,"Und","Und",1,"None",0,1
383,1678,1,"G_01","G_seed",2,"Wed Jul 18 15:09:28 2018",7,"S shape",1,"Und","Right","None",0,"Und","Und",1,"None",0,2
977,1795,1,"G_01","G_seed",3,"Wed Jul 18 15:09:35 2018",7,"S shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,3
219,1678,1,"G_01","G_seed",4,"Wed Jul 18 15:09:42 2018",7,"S shape",1,"Und","Right","None",0,"Und","Und",1,"None",0,4
1573,1263,1,"G_01","G_seed",5,"Wed Jul 18 15:09:49 2018",7,"Line",1,"Und","Right","None",0,"Und","Und",1,"None",0,5
968,1811,1,"G_01","G_seed",6,"Wed Jul 18 15:09:55 2018",7,"Square",1,"Bottom","Right","None",0,"Und","Und",1,"None",0,6
233,1789,1,"G_01","G_seed",7,"Wed Jul 18 15:10:02 2018",7,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,7
590,1795,1,"G_01","G_seed",8,"Wed Jul 18 15:10:09 2018",7,"S shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,8
1078,1678,1,"G_01","G_seed",9,"Wed Jul 18 15:10:18 2018",7,"S shape",1,"Und","Right","None",0,"Und","Und",0,"None",0,9
4,1263,1,"G_01","G_seed",10,"Wed Jul 18 15:10:24 2018",7,"Line",1,"Und","Right","L shape",1,"Top","Und",1,"None",0,10
703,1820,1,"G_01","G_seed",11,"Wed Jul 18 15:10:31 2018",7,"Line",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,11
217,1811,1,"G_01","G_seed",12,"Wed Jul 18 15:10:37 2018",7,"Square",1,"Bottom","Right","None",0,"Und","Und",1,"None",0,12
1642,1811,1,"G_01","G_seed",13,"Wed Jul 18 15:10:43 2018",7,"Square",1,"Bottom","Right","None",0,"Und","Und",1,"None",0,13
1579,1263,1,"G_01","G_seed",14,"Wed Jul 18 15:10:50 2018",7,"Line",1,"Und","Right","S shape",1,"Und","Und",1,"None",0,14
1026,1811,1,"G_01","G_seed",15,"Wed Jul 18 15:10:56 2018",7,"Square",1,"Bottom","Right","None",0,"Und","Und",1,"None",0,15
960,1820,1,"G_01","G_seed",16,"Wed Jul 18 15:11:03 2018",7,"Line",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,16
76,1782,1,"G_01","G_seed",17,"Wed Jul 18 15:11:10 2018",7,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,17
704,1805,1,"G_01","G_seed",18,"Wed Jul 18 15:11:16 2018",7,"L shape",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,18
368,1793,1,"G_01","G_seed",19,"Wed Jul 18 15:11:23 2018",7,"Square",1,"Bottom","Und","None",0,"Und","Und",1,"None",0,19
1487,1263,1,"G_01","G_seed",20,"Wed Jul 18 15:11:29 2018",7,"Line",1,"Und","Right","None",0,"Und","Und",1,"None",0,20
1263,2,2,"G_02","G_01",2,"Wed Jul 18 15:42:21 2018",7,"L shape",1,"Top","Und","Line",1,"Und","Right",1,"None",0,10
1263,943,2,"G_02","G_01",16,"Wed Jul 18 15:43:59 2018",7,"S shape",1,"Und","Und","Line",1,"Und","Right",1,"None",0,20
1263,973,2,"G_02","G_01",14,"Wed Jul 18 15:43:46 2018",7,"None",0,"Und","Und","Line",1,"Und","Right",1,"None",0,14
1263,1010,2,"G_02","G_01",20,"Wed Jul 18 15:44:26 2018",7,"Line",1,"Und","Right","Line",1,"Und","Right",1,"None",0,5
1678,1744,2,"G_02","G_01",15,"Wed Jul 18 15:43:52 2018",7,"None",0,"Und","Und","S shape",1,"Und","Right",0,"None",0,2
1678,1782,2,"G_02","G_01",19,"Wed Jul 18 15:44:20 2018",7,"L shape",1,"Bottom","Und","S shape",1,"Und","Right",1,"None",0,9
1678,459,2,"G_02","G_01",6,"Wed Jul 18 15:42:52 2018",7,"L shape",1,"Top","Und","S shape",1,"Und","Right",1,"None",0,4
1782,1789,2,"G_02","G_01",18,"Wed Jul 18 15:44:12 2018",7,"L shape",1,"Bottom","Und","L shape",1,"Bottom","Und",1,"None",0,17
1789,841,2,"G_02","G_01",12,"Wed Jul 18 15:43:30 2018",7,"Square",1,"Top","Right","L shape",1,"Bottom","Und",1,"Horiz",1,7
1793,1632,2,"G_02","G_01",8,"Wed Jul 18 15:43:04 2018",7,"L shape",1,"Und","Right","Square",1,"Bottom","Und",1,"None",0,19
1795,853,2,"G_02","G_01",4,"Wed Jul 18 15:42:36 2018",7,"L shape",1,"Und","Right","S shape",1,"Bottom","Und",1,"None",0,8
1795,1,2,"G_02","G_01",3,"Wed Jul 18 15:42:28 2018",7,"Line",1,"Top","Und","S shape",1,"Bottom","Und",1,"Horiz",1,3
1805,1624,2,"G_02","G_01",17,"Wed Jul 18 15:44:06 2018",7,"Square",1,"Und","Right","L shape",1,"Bottom","Und",1,"None",0,18
1811,1509,2,"G_02","G_01",5,"Wed Jul 18 15:42:43 2018",7,"L shape",1,"Und","Und","Square",1,"Bottom","Right",1,"None",0,13
1811,1509,2,"G_02","G_01",7,"Wed Jul 18 15:42:58 2018",7,"L shape",1,"Und","Und","Square",1,"Bottom","Right",1,"None",0,6
1811,1509,2,"G_02","G_01",9,"Wed Jul 18 15:43:11 2018",7,"L shape",1,"Und","Und","Square",1,"Bottom","Right",1,"None",0,12
1811,458,2,"G_02","G_01",11,"Wed Jul 18 15:43:24 2018",7,"T shape",1,"Top","Und","Square",1,"Bottom","Right",1,"Horiz",1,1
1811,1509,2,"G_02","G_01",10,"Wed Jul 18 15:43:17 2018",7,"L shape",1,"Und","Und","Square",1,"Bottom","Right",1,"None",0,15
1820,1751,2,"G_02","G_01",1,"Wed Jul 18 15:42:14 2018",7,"Line",1,"Bottom","Und","Line",1,"Bottom","Und",1,"None",0,16
1820,558,2,"G_02","G_01",13,"Wed Jul 18 15:43:39 2018",7,"None",0,"Und","Und","Line",1,"Bottom","Und",1,"None",0,11
1,1624,3,"G_03","G_02",19,"Wed Jul 18 16:43:32 2018",7,"Square",1,"Und","Right","Line",1,"Top","Und",1,"None",0,3
2,1491,3,"G_03","G_02",2,"Wed Jul 18 16:41:16 2018",7,"None",0,"Und","Und","L shape",1,"Top","Und",1,"None",0,10
458,989,3,"G_03","G_02",18,"Wed Jul 18 16:43:24 2018",7,"S shape",1,"Und","Right","T shape",1,"Top","Und",0,"None",0,1
459,459,3,"G_03","G_02",5,"Wed Jul 18 16:41:41 2018",7,"L shape",1,"Top","Und","L shape",1,"Top","Und",0,"None",0,4
558,26,3,"G_03","G_02",8,"Wed Jul 18 16:42:02 2018",7,"Square",1,"Top","Left","None",0,"Und","Und",0,"None",0,11
841,1811,3,"G_03","G_02",3,"Wed Jul 18 16:41:23 2018",7,"Square",1,"Bottom","Right","Square",1,"Top","Right",1,"Horiz",1,7
853,236,3,"G_03","G_02",7,"Wed Jul 18 16:41:55 2018",7,"L shape",1,"Top","Und","L shape",1,"Und","Right",1,"None",0,8
943,844,3,"G_03","G_02",17,"Wed Jul 18 16:43:16 2018",7,"L shape",1,"Und","Right","S shape",1,"Und","Und",0,"None",0,20
973,263,3,"G_03","G_02",10,"Wed Jul 18 16:42:15 2018",7,"L shape",1,"Und","Left","None",0,"Und","Und",1,"None",0,14
1010,239,3,"G_03","G_02",15,"Wed Jul 18 16:42:56 2018",7,"S shape",1,"Und","Left","Line",1,"Und","Right",1,"Vert",1,5
1509,2,3,"G_03","G_02",4,"Wed Jul 18 16:41:34 2018",7,"L shape",1,"Top","Und","L shape",1,"Und","Und",1,"None",0,15
1509,1811,3,"G_03","G_02",14,"Wed Jul 18 16:42:48 2018",7,"Square",1,"Bottom","Right","L shape",1,"Und","Und",1,"None",0,6
1509,1624,3,"G_03","G_02",12,"Wed Jul 18 16:42:32 2018",7,"Square",1,"Und","Right","L shape",1,"Und","Und",0,"None",0,12
1509,1632,3,"G_03","G_02",16,"Wed Jul 18 16:43:10 2018",7,"L shape",1,"Und","Right","L shape",1,"Und","Und",0,"None",0,13
1624,682,3,"G_03","G_02",11,"Wed Jul 18 16:42:23 2018",7,"Line",1,"Und","Left","Square",1,"Und","Right",1,"Vert",1,18
1632,26,3,"G_03","G_02",9,"Wed Jul 18 16:42:09 2018",7,"Square",1,"Top","Left","L shape",1,"Und","Right",1,"Vert",1,19
1744,458,3,"G_03","G_02",1,"Wed Jul 18 16:41:09 2018",7,"T shape",1,"Top","Und","None",0,"Und","Und",1,"None",0,2
